bin_id,Xt,Yt,cell_count,matched_fraction
025_3_26,1427.116455078125,10686.138671875,394.0,0.9999999999999992
025_3_27,1379.127685546875,11004.37890625,360.0,1.0000000000000004
025_3_28,1324.630615234375,11359.4736328125,370.0,0.9999999999999998
025_3_29,1456.5577392578125,11925.1552734375,166.0,0.9999999999999989
025_3_30,1406.6981201171875,12193.384765625,681.0,0.9999999999999998
025_3_31,1416.1602783203125,12595.6376953125,508.0,1.0000000000000002
025_3_32,1401.04248046875,13006.2783203125,540.0,1.0
025_3_33,1383.756591796875,13410.1064453125,677.0,1.0000000000000007
025_3_34,1384.125732421875,13792.2236328125,700.0,0.9999999999999999
025_3_35,1401.504638671875,14188.427734375,691.0,0.9999999999999994
025_3_36,1402.9871826171875,14597.34765625,622.0,0.9999999999999993
025_3_37,1397.0076904296875,14997.9931640625,530.0,1.0000000000000002
025_3_38,1398.443359375,15404.541015625,541.0,0.9999999999999993
025_3_39,1374.231689453125,15767.4375,300.0,0.9999999999999997
025_3_40,1381.3560791015625,16256.4765625,372.0,0.9999999999999999
025_3_41,1419.6280517578125,16583.099609375,543.0,1.0000000000000002
025_3_42,1347.44287109375,16965.087890625,255.0,1.0
025_3_43,1353.5103759765625,17321.380859375,214.0,0.9999999999999998
025_4_19,1908.8839111328125,7859.95361328125,49.0,1.0
025_4_20,1906.0355224609375,8162.93359375,32.0,0.9999999999999998
025_4_21,1844.6270751953125,8664.7041015625,66.0,0.9999999999999998
025_4_22,1863.0556640625,9074.6748046875,122.0,1.0000000000000002
025_4_23,1838.0791015625,9376.3525390625,67.0,0.9999999999999991
025_4_24,1849.208984375,9766.1181640625,54.0,0.9999999999999988
025_4_25,1632.768798828125,10353.0146484375,21.0,0.9999999999999993
025_4_26,1642.3074951171875,10583.76171875,159.0,1.0000000000000002
025_4_27,1735.9666748046875,10998.255859375,60.0,1.0
025_4_28,1938.950927734375,11416.2578125,136.0,1.0000000000000004
025_4_29,1834.386962890625,11844.7109375,453.0,1.0000000000000002
025_4_30,1802.18603515625,12240.3349609375,427.0,0.9999999999999998
025_4_31,1805.0572509765625,12614.4306640625,609.0,0.9999999999999997
025_4_32,1807.4237060546875,13006.888671875,500.0,1.0000000000000002
025_4_33,1785.795166015625,13410.1630859375,558.0,0.9999999999999993
025_4_34,1803.1199951171875,13798.2724609375,678.0,0.9999999999999999
025_4_35,1799.256591796875,14186.275390625,586.0,1.0000000000000002
025_4_36,1802.1712646484375,14617.900390625,708.0,0.9999999999999998
025_4_37,1799.990478515625,14991.2705078125,883.0,0.9999999999999996
025_4_38,1814.5631103515625,15368.865234375,556.0,1.0000000000000002
025_4_39,1863.197509765625,15755.5556640625,111.0,0.9999999999999996
025_4_40,1818.1739501953125,16324.7734375,250.0,0.9999999999999991
025_4_41,1823.4981689453125,16552.99609375,477.0,1.0000000000000002
025_4_42,1782.735107421875,17035.0625,35.0,0.9999999999999997
025_4_43,1764.4951171875,17459.767578125,71.0,0.9999999999999999
025_4_44,1846.92919921875,17663.576171875,124.0,0.9999999999999992
025_5_15,2279.705322265625,6353.7587890625,10.0,0.9999999999999999
025_5_16,2216.78369140625,6477.53759765625,10.0,0.9999999999999996
025_5_17,2310.879150390625,7101.9130859375,12.0,0.9999999999999997
025_5_18,2297.2568359375,7441.29052734375,101.0,0.9999999999999996
025_5_19,2228.96142578125,7808.66259765625,248.0,1.000000000000001
025_5_20,2205.9462890625,8212.87109375,221.0,1.0000000000000004
